,Nome da Música,link,album,letra,artista
37,Gamei,/joelma-calypso/gamei.html,Agradeço Esse Amor!,"Quando eu te vi pela primeira vez Sai de mim, não quis saber de nada E pra chamar sua atenção Peguei na sua mão com cara de assustada Tanto desejo, tanta ternura vi em seu olhar Não resisti, tentei te beijar E você foi embora Mais da segunda vez eu te ganhei Roubei seu coração Fizemos tudo que a gente não fez da primeira vez E foi um mar de rosas  (áhh áhh áhh) Quero ser tua namorada (áhh áhh áhh) Gamei, estou apaixonada (áhh áhh áhh) Quero ser tua namorada (áhh áhh áhh) Gamei, estou apaixonada",Joelma
38,Gigantes do Norte,/joelma-calypso/gigantes-do-norte.html,Coletânea Joelma 25 Anos,Gigantes aqui do norte Estância de um povo forte Eu amo Amazonas E o pará  Sou toda marajoara E a beleza das mangueiras Não me canso de olhar  É garantido e caprichoso Tudo aqui Museu do índio Rio Amazonas Tucupi  Rio negro e solimões Vão sempre encantar  Falando em coisa boa Me deu saudade Louca de amor Vou correndo Pra te beijar  Não dá bobeira É sexta-feira Que a gente vai se encontrar Depois da chuva Em Belém Pra namorar  (Não dá bobeira) (É sexta-feira) (Que a gente vai se encontrar) No Amazonas Lindo lugar Pra se amar  Gigantes aqui do norte Estância de um povo forte Eu amo Amazonas E o pará  Sou toda marajoara E a beleza das mangueiras Não me canso de olhar  É garantido e caprichoso Tudo aqui Museu do índio Rio Amazonas Tucupi  Rio negro e solimões Vão sempre encantar  Falando em coisa boa Me deu saudade Louca de amor Vou correndo Pra te beijar  Não dá bobeira É sexta-feira Que a gente vai se encontrar Depois da chuva Em Belém Pra namorar  (Não dá bobeira) (É sexta-feira) (Que a gente vai se encontrar) No Amazonas Lindo lugar Pra se amar  Não dá bobeira É sexta-feira Que a gente vai se encontrar Depois da chuva Em Belém Pra namorar  Não dá bobeira É sexta-feira Que a gente vai se encontrar No Amazonas Lindo lugar Pra se amar,Joelma
39,Gringo Lindo,/joelma-calypso/gringo-lindo.html,Coletânea Joelma 25 Anos,"Vem de muito longe me deixar louca Meu americano me faz flutuar Seu cabelo loiro pele de seda Como foi gostoso eu te encontrar  Gringo lindo loiro louco de amor pra dar No verão que vem de novo eu quero te encontrar Gringo lindo loiro louco de amor pra dar Minha vida inteira eu quero te entregar  Me da só um toque Que eu vou morar contigo em Nova York I like my life You're crazy for me I baby, I love you  Me da só um toque Que eu vou morar contigo em Nova York I like my life You're crazy for me I baby, I love you",Joelma
40,Lágrimas de Amor,/joelma-calypso/lagrimas-de-amor.html,Coletânea Joelma 25 Anos,"Quando eu queria você não me quis Até zombava do meu coração Eu tava louca, eu tava tão afim Você fugia de mim, dizia que não  Por tantas vezes eu me declarei Fiz mil loucuras de tanta paixão Mas com o tempo eu tive que escolher Entre mudar e sofrer, mudei minha direção  Agora que eu tô em outra Você me diz que se arrependeu Mas eu parei de ser louca E não esqueço o que aconteceu  Ah! como eu te amei, você nem ligou Ah! como eu chorei, lágrimas de amor Ah! como eu sonhei e você zombou Mas achei alguém pra me dar amor  Ou ou ou ou ou Cansei de lágrimas de amor Ou ou ou ou ou Cansei de lágrimas de amor",Joelma
41,Mais Uma Chance,/joelma-calypso/mais-uma-chance.html,Coletânea Joelma 25 Anos,"Não foi só uma chuva de verão Nem uma paixão de carnaval Nem só uma noite de prazer Foi muito mais, foi tudo  Mais do que eu podia imaginar Mais que tudo Que eu sempre sonhei Quando eu vi amor Você chegar Pensei: Ganhei o mundo! (Oh! Oh! Oh!)  Só que o destino preparou Uma armadilha prá nos separar E conseguiu Eu sei! Sei que fui culpada por favor E eu te peço Pelo bem do nosso amor Mais uma chance  Meu amor, se eu fosse você Eu voltava prá mim Eu viria me socorrer Meu amor, se eu fôsse você Eu voltava prá mim Não iria deixar morrer Nosso amor!  Não foi só uma chuva de verão Nem uma paixão de carnaval Nem só uma noite de prazer Foi muito mais, foi tudo  Mais do que eu podia imaginar Mais que tudo Que eu sempre sonhei Quando eu vi amor Você chegar Pensei: Ganhei o mundo!  Só que o destino preparou Uma armadilha prá nos separar E conseguiu Eu sei! Sei que fui culpado por favor E eu te peço Pelo bem do nosso amor Mais uma chance  Meu amor, se eu fosse você Eu voltava prá mim Eu viria me socorrer Meu amor, se eu fosse você Eu voltava prá mim Não iria deixar morrer  Nosso Amor, Oh! Oh! Nosso Amor, Nosso Amor!",Joelma
42,Máquina do Tempo,/joelma-calypso/maquina-do-tempo.html,Agradeço Esse Amor!,Saudade que não vai embora Insiste em ficar comigo É o meu martírio Foi o meu castigo Por não te entender  Hoje estaria em seus braços Se eu tivesse aceitado Tudo do seu jeito Te guardado dentro Do meu coração  Porque o homem já não inventou A máquina do tempo e me levou De volta ao passado Quando estava ao seu lado Pra te amar e sorrir outra vez  Você levou a minha liberdade Minha felicidade Levou o meu sorriso Levou os meus sentidos E só me deixou aqui  Todos os meus sentimentos E os meus pensamentos E choro quando lembro De todos os momentos Felizes com você  Porque o homem já não inventou A máquina do tempo e me levou De volta ao passado Quando estava ao seu lado Pra te amar e sorrir outra vez  Você levou a minha liberdade Minha felicidade Levou o meu sorriso Levou os meus sentidos E só me deixou aqui  Todos os meus sentimentos E os meus pensamentos E choro quando lembro De todos os momentos Felizes com você  Felizes com você Felizes com você,Joelma
43,Maridos e Esposas,/joelma-calypso/maridos-e-esposas.html,Coletânea Joelma 25 Anos,"Quantas vezes nem ouviu Quantas vezes te falei Da falta que você me faz Na minha vida  Quantas vezes me negou Seu abraço seu calor Depois que a gente Se casou veio a rotina  Quantas vezes tive Ataques de paixão E me declarei Mas foi tudo em vão   Maridos e esposas Não são diferentes De um casal de namorados  Pois meu amor Um simples toque de suas mãos Acende minha paixão  Pois tantas vezes Eu me lembro de você Me beijando, me jurando Que eu sou a sua vida  Pois sem você o meu amor Não vale nada Meu amor eu quero ser A sua eterna namorada  Quantas vezes tive Ataques de paixão E me declarei Mas foi tudo em vão",Joelma
44,Me Beija Agora,/joelma-calypso/me-beija-agora.html,Coletânea Joelma 25 Anos,"Beija, me beija Me beija, me beija Me beija agora  Quero você, quero ficar Eu e você, até a festa acabar Tem tudo a ver, deixa rolar O coração fazer tum tum tá tá tá  Beijo no frio, beijo no calor Beijo de língua, beijo de amor Beijo roubado tem mais sabor (De todo jeito rola)  Beijo sequinho, beijo molhado Beijo gostoso, apaixonado Beijo selinho, beijo colado (Beijo que cola)  Beija, me beija Me beija, me beija Me beija agora  Beija, me beija Me beija, me beija Beijo que cola  Por que você não me beija agora? Chega pra cá, tá chegando a hora  Beija, me beija Me beija, me beija Me beija agora",Joelma
45,Menina do Requebrado,/joelma-calypso/menina-do-requebrado.html,Assunto Delicado - EP,"Içar vela caboclo, deixa a menina subir Ulha lá vem o vento, desamarra o barco Bora sair  Içar vela caboclo, deixa a menina subir Ulha lá vem o vento, desamarra o barco Bora sair  Vai bailando na maresia, no balanço que contagia. No batuque do carimbó, até chegar ao mar Bailando, bailando pra cá Girando, girando pra lá Eu vi a menina ali perto do mar  Eu vi a menina dançar com seu requebrado Girando, girando, girando Girando sem parar",Joelma
46,Minha Fortaleza,/joelma-calypso/minha-fortaleza.html,Coletânea Joelma 25 Anos,Aquele que habita No esconderijo do Altíssimo À sombra do Onipotente Descansará  Direi do Senhor Ele é meu Deus E meu refúgio  A minha fortaleza E nele confiarei  Porque Ele te livrará Do laço do passarinheiro E da peste perniciosa  Ele te cobrirá Com suas penas E de debaixo de suas asas Estará seguro  A sua verdade é Escudo e broquel  Não temerás Espanto noturno Nem seta que voe de dia  Nem peste Que ande na escuridão Nem mortandade Que assole ao meio-dia  Mil cairão ao teu lado E dez mil À tua direita  Mas tu não serás atingido Mas tu não serás atingido  Ele me invocará E eu lhe responderei Estarei com Ele na angústia Dela livrá-lo-ei E glorificarei Dar-lhe-ei abundância de dias E lhe mostrarei A minha salvação  Aquele que habita No esconderijo do Altíssimo À sombra do Onipotente Descansará  Direi do Senhor Ele é meu Deus E meu refúgio  A minha fortaleza E nele confiarei  Porque Ele te livrará Do laço do passarinheiro E da peste perniciosa  Ele te cobrirá Com suas penas E de debaixo de suas asas Estará seguro  A sua verdade é Escudo e broquel  Não temerás Espanto noturno Nem seta que voe de dia  Nem peste Que ande na escuridão Nem mortandade Que assole ao meio-dia  Mil cairão ao teu lado E dez mil À tua direita  Mas tu não serás atingido Mas tu não serás atingido  Não temerás Espanto noturno Nem seta que voe de dia  Nem peste Que ande na escuridão Nem mortandade Que assole ao meio-dia  Mil cairão ao teu lado Dez mil À tua direita  Mas tu não serás atingido Mas tu não serás atingido,Joelma
47,Minhas Origens: Eclipse de Amor,/joelma-calypso/minhas-origens-eclipse-de-amor.html,,Só presta assim!  Depois que terminei Pela última vez Tranquei meu coração Joguei a chave fora  Jurei que não ia me apaixonar Quebrei promessa Por você na hora  Foi só você chegar Com seu beijo chaveiro Destravou o cadeado Do meu peito A gente se entregou Não teve jeito  E na primeira noite de amor Você já era meu E eu toda sua Foi como um eclipse de amor  E na primeira noite de amor Você já era meu E eu toda sua Foi como um eclipse de amor  Que até o sol beijou a Lua  Depois que terminei Pela última vez Tranquei meu coração Joguei a chave fora  Jurei que não ia me apaixonar Quebrei promessa Por você na hora  Foi só você chegar Com seu beijo chaveiro Destravou o cadeado Do meu peito A gente se entregou Não teve jeito  E na primeira noite de amor Você já era meu E eu toda sua Foi como um eclipse de amor  E na primeira noite de amor Você já era meu E eu toda sua Foi como um eclipse de amor  E na primeira noite de amor Você já era meu E eu toda sua Foi como um eclipse de amor  Que até o Sol beijou a Lua,Joelma
48,Mulher Não Chora,/joelma-calypso/mulher-nao-chora.html,Assunto Delicado - EP,"Eu não sou calendário que cê usa 30 dias Vira a página, esquece que eu existo e some O mal não se alimenta a gente corta na raiz E não adianta pedir perdão  Não prometa nunca o que você não vai cumprir Não, desse seu filme eu não vou ser mais atriz Já alertei o meu coração  E se por acaso a noite a saudade apertar Vou me lembrar do que me fez não vou chorar  Por que mulher não chora Por que mulher não chora Pelo contrário, faz chorar Então não adianta implorar  Por que mulher não chora Por que mulher não chora Pelo contrário, faz chorar Agora fica aí na solidão sofrendo sem me amar",Joelma
49,Não Faz Sentido,/joelma-calypso/nao-faz-sentido.html,Coletânea Joelma 25 Anos,Estou aqui Esperando por você Que prometeu voltar E não voltou Mas estou te esperando Estou te esperando  Dói meu coração Só de pensar Que você pode me esquecer Que todo amor pode morrer Ouhuu... Ahaa Não faz sentido Não faz sentido  Tantos casais se divertindo E eu aqui te esperando Vou encontrar um outro amor Que faça sentido Que faça sentido Que faça sentido,Joelma
50,Não Teve Amor,/joelma-calypso/nao-teve-amor.html,Coletânea Joelma 25 Anos,"Tanta gente me julgando Tudo estava errado E eu não queria escutar Mas o tempo me mostrou Que a pessoa que eu amava não me amou, só quis me usar  Quantas vezes eu pensei em você querendo em te esquecer  Mas foi melhor pros dois eu entendi depois que existia vida sem você  Não teve amor Nunca foi amor Quando é de verdade Nunca vai acabar Não era amor Nunca foi amor E quem te merece nunca te faz chorar  Tem coisas na vida Que a gente não perde A gente se livra  Não teve amor Nunca foi amor Quando é de verdade Nunca vai acabar Não era amor Nunca foi amor E quem te merece nunca te faz chorar  Tem coisas na vida Que a gente não perde A gente se livra  Tanta gente me julgando Tudo estava errado E eu não queria escutar Mas o tempo me mostrou Que a pessoa que eu amava não me amou, só quis me usar  Quantas vezes eu pensei em você querendo em te esquecer  Mas foi melhor pros dois eu entendi depois que existia vida sem você  Não teve amor Nunca foi amor Quando é de verdade Nunca vai acabar Não era amor Nunca foi amor E quem te merece nunca te faz chorar  Tem coisas na vida Que a gente não perde A gente se livra  Não teve amor Nunca foi amor Quando é de verdade Nunca vai acabar Não era amor Nunca foi amor E quem te merece nunca te faz chorar  Tem coisas na vida Que a gente não perde A gente se livra",Joelma
51,No Coração de Uma Mulher,/joelma-calypso/no-coracao-de-uma-mulher.html,Agradeço Esse Amor!,"Eu te dei amor mais puro Que uma mulher pode dar Eu te dei a minha alma Te daria o luar Mais você Fugiu, se escondeu Sumiu Em meia a uma nuvem triste De um inverno frio E me deixou apenas O sabor de um grande amor E um abismo que separa ilusão e dor Mais no coração de uma mulher Não a lugar pro medo E o desejo mora em mim Já não é segredo te amo E mesmo sem razão É todo seu meu coração  Mais no coração de uma mulher Não a lugar pro medo E o desejo mora em mim Já não é segredo te amo E mesmo sem razão É todo seu meu coração  AA É todo seu meu coração   E me deixou apenas O sabor de um grande amor E um abismo que separa ilusão e dor Mais no coração de uma mulher Não a lugar pro medo E o desejo mora em mim Já não é segredo te amo E mesmo sem razão É todo seu meu coração  Mais no coração de uma mulher Não a lugar pro medo E o desejo mora em mim Já não é segredo te amo E mesmo sem razão É todo seu meu coração  AA É todo seu meu coração  E mesmo sem razão é todo seu meu coração",Joelma
52,Noite Fria Cama Vazia,/joelma-calypso/noite-fria-cama-vazia.html,Agradeço Esse Amor!,Ontem Sonhei com nós dois Daria tudo pra não acordar Você me falava de amor Com o olhar dentro do meu olhar  Mas hoje acordei sem você A solidão veio me procurar Agora que o sonho acabou Eu não vou suportar  Onde você está? Eu queria provar outra vez o teu beijo Minha paixão Eu daria Minha vida em troca do seu coração  A noite é tão fria a cama vazia Sozinha não dá dormir Me olho no espelho Meus olhos vermelhos Na falta de você aqui  Meu bem eu te espero Amor eu te amo Meu bem eu te quero Amor eu te chamo,Joelma
53,Nós Dois,/joelma-calypso/nos-dois.html,Agradeço Esse Amor!,"Quero entender Porque que você finge que me esquece Me deixa afim depois desaparece E quando está carente vem me ver  Entre nós dois Não pode mais haver nenhum segredo Eu sei que você quer, mas sente medo De um dia não poder voltar atrás  Sei que mereço um pouco mais Faço por você o que ela não faz Você mesmo disse que é assim Que na hora H só pensa em mim  Refrão Eu e você, Nós dois Me diz como é que vai ficar Nós dois Ai, que vontade de te amar Nós dois Sem ela pra nos separar",Joelma
54,O Amor de Deus,/joelma-calypso/o-amor-de-deus.html,,O amor de Deus está no meu trabalho O amor de Deus está na minha casa O amor de Deus está na minha mesa E ser feliz é uma forma de oração  O amor de Deus me deu minha família E a benção preciosa de meus filhos O amor de Deus me deu os meus amigos E eu agradeço a Deus de todo coração  O amor de Deus me guia em meu caminho Muitas vezes já me carregou no colo No momento mais difícil em que eu vivi Eu senti sua presença do meu lado  O amor de Deus me livra do perigo O amor de Deus protege a minha vida O amor de Deus acalma a tempestade No amor de Deus achei felicidade  O amor de Deus é o fogo que me acende No amor de Deus eu amarro a minha rede O amor de Deus é o bálsamo perfeito Que cura todo mal Brilhando no meu peito  O amor de Deus é o porto mais seguro O amor de Deus é o lugar mais puro O amor de Deus me leva em suas asas Sem medo de vencer A força desse amor Sustenta a minha casa,Joelma
55,"O Amor de Deus (Part. Yago,Yasmim e Natália Mendes)",/joelma-calypso/o-amor-de-deus-part-yago-yasmim-e-natalia-mendes.html,Joelma,"(Joelma) O amor de Deus está no meu trabalho O amor de Deus está na minha casa O amor de Deus está na minha mesa E ser feliz é uma forma de oração  O amor de Deus me deu minha família E a benção preciosa de meus filhos O amor de Deus me deu os meus amigos E eu agradeço a Deus de todo coração  (Yasmim) O amor de Deus me guia em meu caminho Muitas vezes já me carregou no colo No momento mais difícil em que eu vivi Eu senti sua presença do meu lado  (Natália) O amor de Deus me livra do perigo O amor de Deus protege a minha vida O amor de Deus acalma a tempestade No amor de Deus achei felicidade  (Refrão) O amor de Deus é o fogo que me acende No amor de Deus eu amarro a minha rede O amor de Deus é o balsamo perfeito Que cura todo mal Brilhando no meu peito  O amor de Deus é o porto mais seguro O amor de Deus é o lugar mais puro O amor de Deus me leva em suas asas Sem medo de vencer A força desse amor Sustenta a minha casa  (Joelma) Minhas princesas, amo vocês ""muitão""!  (Yasmim) Também mamãe  (Natália) Também te amo mãe  O amor de Deus me guia em meu caminho Muitas vezes já me carregou no colo No momento mais difícil em que eu vivi Eu senti sua presença do meu lado  (Yasmim) O amor de Deus me livra do perigo O amor de Deus protege a minha vida O amor de Deus acalma a tempestade No amor de Deus achei felicidade  (Refrão) O amor de Deus é o fogo que me acende No amor de Deus eu amarro a minha rede O amor de Deus é o balsamo perfeito Que cura todo mal Brilhando no meu peito  O amor de Deus é o porto mais seguro O amor de Deus é o lugar mais puro O amor de Deus me leva em suas asas Sem medo de vencer A força desse amor Sustenta a minha casa  (Joelma) O amor de Deus é tudo!",Joelma
56,O Quê é Que Adianta?,/joelma-calypso/o-que-e-que-adianta.html,Coletânea Joelma 25 Anos,"[Yeh Yeh Yeh]  Ram  Desse Jeito não dar Faço tudo pra ganhar seu coração Assim não dar Estou cheia de te reclamar  Desse jeito não dar Quero ter o seu amor sempre pra mim Mais você quer me deixar na solidão  Quando preciso do teu carinho Está sempre ocupado Quero te ter, preciso te ver Mais tem sempre uma desculpa  Mais o que é que adianta baby te chamar de amor Se esse amor não posso desfrutar  Mais o que é que adianta baby Te dizer te quero Se o que quero não posso tocar  [Refrão] Mais o que é que adi di di di an an an an ta ta ta ta  Desse Jeito não dar Faço tudo pra ganhar seu coração Assim não dar Estou cheia de te reclamar  Desse jeito não dar Quero ter o seu amor sempre pra mim Mais você quer me deixar na solidão  Quando preciso do teu carinho Está sempre ocupado Quero te ter, preciso te ver Mais tem sempre uma desculpa  Mais o que é que adianta baby te chamar de amor Se esse amor não posso desfrutar  Mais o que é que adianta baby Te dizer te quero Se o que quero não posso tocar  [Refrão] Mais o que é que adi di di di an an an an ta ta ta ta  [Yeh Yeh Yeh]  Yeh Yeh Yeh Yeh Yeeh   Mais o que é que adianta baby te chamar de amor Se esse amor não posso desfrutar  Mais o que é que adianta baby Te dizer te quero Se o que quero não posso tocar  [Refrão] Mais o que é que adi di di di an an an an ta ta ta ta",Joelma
57,Odalisca,/joelma-calypso/odalisca.html,Coletânea Joelma 25 Anos,"Sou teu deserto do saara odalisca Minha areia quente no teu corpo te excita Sou tua miragem teu tapete a tua vista Sou tua odalisca e quero te amar pra valer  Sou o teu deserto do Saara meu califa Minha areia quente no teu corpo te excita Sou tua miragem teu tapete a tua vista Sou tua odalisca e quero te amar pra valer  Na tenda dos sonhos só quero dançar pra você A dança do ventre pra dar mais prazer paixão  Em uma pirâmide quero te dar todo meu carinho só pra te provar Que sou tua odalisca e quero te amaar  Meu califa, eu te amo, eu te quero com todo calor Oh califa, eu te chamo em meus sonhos com todo meu amor Calypso!",Joelma
58,#Partiu,/joelma-calypso/partiu.html,EP Joelma - Ao Vivo Em São Paulo,"O seu tempo acabou Não adianta vir pedir limite à mais Pro nosso amor É crédito negado  O seu pedido estornou Você pecou, você errou Brincou demais com nosso amor  Saiba que eu não sou cartão Pra viver na sua mão Tem que respeitar se quiser me amar Olha, eu posso até chorar Quando de você lembrar Mas não vou ficar, eu vou te deixar  #partiu, #sumiu Destino ignorado #partiu, #sumiu Você já é passado  #partiu",Joelma
59,Pa'lante,/joelma-calypso/palante.html,Joelma,"Ve pa delante, siempre pa'lante Súbele a la musica y baila la rumba Que toca el latir del corazón Escribe tu libro (escoge el guión) Echale un poquito (de sal y limon) Comete una estrella y guarda Un pedazo de luna en tu pantalón Y decreta en tu vida alegria, sonrisas Lo bueno solo cabe aquí  Tu sol te va ayudar a encontrar la salida Si aún estamos vivos no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas empieza a vivir  Resbala lo feo (como mantequilla) El dolor de ayer (hoy te hace cosquillas) Lo que no mata, te fortifica El final del cuento depende de ti Y decreta en tu vida alegria, sonrisas Lo bueno solo cabe aquí  Tu sol te va ayudar a encontrar la salida Si aún estamos vivos no es pa sufrir Abre una ventana de fé enseguida Deja ya las penas empieza a vivir",Joelma
60,Paquera,/joelma-calypso/paquera.html,Coletânea Joelma 25 Anos,"Ó baby, ó baby Será que um palmo do nariz Não pode enxergar Eu tô aqui há tantas horas Pra te paquerar Te toca  Ó baby, ó baby Ás vezes penso que você Está de gozação Ou tá botando banca Só pra chamar atenção Ou não quer chegar Com medo de um fora  Enquanto isso Fico aqui te paquerando Mas não demora que o tempo Tá se esgotando Logo, logo eu vou embora E você fica aí  Chupando dedo Com a cara de babaca A culpa é sua Por ter sangue de barata Tô louca pra beijar Não vem me azarar Não vem porque não quer Tem medo de mulher Baby me dá Oh, Oh  Um beijo Um beijo de arrepiar Beijo apaixonado Com sabor de chocolate Beijo Amor um beijo você vem me dar Beijo de cereja Coladinho bem selvagem  Me dá, me dá Me dá, me dá Só um beijinho Gostosinho de arrepiar Me dá, me dá Me dá, me dá Beijo grudado Demorado pra faltar o ar  Me dá, me dá Me dá, me dá Só um beijinho Gostosinho de arrepiar Me dá, me dá Me dá, me dá Beijo grudado Demorado pra faltar  Beijo Um beijo de arrepiar Beijo apaixonado Com sabor de chocolate Beijo Amor um beijo vem me dar Beijo de cereja Coladinho bem selvagem  Enquanto isso Fico aqui te paquerando Mas não demora que o tempo Tá se esgotando Logo, logo eu vou embora E você fica aí  Chupando dedo Com a cara de babaca A culpa é sua Por ter sangue de barata Tô louca pra beijar Não vem me azarar Não vem porque não quer Tem medo de mulher Baby me dá Oh, Oh  Um beijo Um beijo de arrepiar Beijo apaixonado Com sabor de chocolate Beijo Amor, um beijo você vem me dar Beijo de cereja Coladinho bem selvagem  Beijo Um beijo de arrepiar Beijo apaixonado Com sabor de chocolate Beijo Amor um beijo vem me dar Beijo de cereja Coladinho bem selvagem  Me dá, me dá Me dá, me dá Só um beijinho Gostosinho de arrepiar Me dá, me dá Me dá, me dá Beijo grudado Demorado pra faltar o ar  Me dá, me dá Me dá, me dá Só um beijinho Gostosinho de arrepiar Me dá, me dá Me dá, me dá Beijo grudado Demorado pra faltar o ar",Joelma
61,Parecemos Tão Iguais,/joelma-calypso/parecemos-tao-iguais.html,Agradeço Esse Amor!,"Parecemos tão iguais Antenados na mesma frequencia Os nossos desejos na mesma medida Carecemos da mesma carência  Já sentimos o que o outro sente Percebemos o que o outro quer Entre nós não existe mais nenhum segredo Você é meu homem, eu tua mulher  Afinados no mesmo padrão Entoamos a mesma canção Sou a música e você poesia Você a letra e eu melodia  Estamos juntos em um só coração Pegando fogo nessa louca paixão Somos dois alucinados Caminhando lado a lado Nesse amor que é tão bonito, tão gostoso e infinito Só nós dois nessa emoção sem fim Eu vivendo em você, você em mim Semelhante nessa paz Na real eu você, parecemos tão iguais",Joelma
62,Perdeu a Razão,/joelma-calypso/perdeu-a-razao.html,,"O que que você foi arrumar pra sua vida? Ninguém segura o amor na base da briga Se desconfiava, porque não largou? Não adianta chorar o leite que já derramou  Ela não prestava e você sabia Se não te dava a senha, alguma coisa escondia Ela errou pela traição, mas quem agride perde a razão  E na hora da raiva Pra que ''cê'' levantou a mão pra ela Era mais fácil ter largado dela Agora ela tá dormindo com outro E você dormindo nessa cela  E na hora da raiva Pra que ''cê'' levantou a mão pra ela Era mais fácil ter largado dela Agora ela tá dormindo com outro E você com quinze machos nessa cela  Ela não prestava e você sabia Se não te dava a senha, alguma coisa escondia Ela errou pela traição, mas quem agride perde a razão  E na hora da raiva Pra que ''cê'' levantou a mão pra ela Era mais fácil ter largado dela Agora ela tá dormindo com outro E você dormindo nessa cela  E na hora da raiva Pra que ''cê'' levantou a mão pra ela Era mais fácil ter largado dela Agora ela tá dormindo com outro E você com quinze machos nessa cela",Joelma
63,Podem Até Nós Separar,/joelma-calypso/podem-ate-nos-separar.html,Agradeço Esse Amor!,Se eu pudesse apertar um botão E te arrancar de vez do coração Se fosse só eu te mandar embora E te arrancasse da minha memória  Mas eu não sou nenhum computador Que com um clique deleta o amor E eu não sou nenhum celular Pra te excluir só basta apertar  Posso até dizer que não te quero mais Difícil é o meu coração entender Porque o nosso amor não pode acontecer  Podem até nos separar Mas nosso amor nunca vai acabar Podem até dizer que não Mas você nunca vai sair  Podem até nos separar Mas nosso amor nunca vai acabar Podem até dizer que não Mas você nunca vai sair Do meu coração,Joelma
64,Pra Me Conquistar,/joelma-calypso/pra-me-conquistar.html,,"Tudo começou naquela festa Você me tirou para dançar Senti teu corpo no meu colado meu corpo no teu suado Me deixei por te levar Envolvida no som dessa dança Sei que você vai me conquistar Mexe, remexe, seu corpo dança Mexe, remexe e balança Quero ver tu balançar  Pra me conquistar você tem que Dançar Pra me conquistar você tem que Balançar Pra me conquistar você tem que Suar Pra me conquistar você tem que Rebolar   Tudo começou naquela festa Você me tirou para dançar Senti teu corpo no meu colado meu corpo no teu suado Me deixei por te levar Envolvida no som dessa dança Sei que você vai me conquistar Mexe, remexe, seu corpo dança Mexe, remexe e balança Quero ver tu balançar  Pra me conquistar você tem que Dançar Pra me conquistar você tem que Balançar Pra me conquistar você tem que Suar Pra me conquistar você tem que Rebolar   Meu amor, você pode ser o garanhão Você pode ser tudo de bom Você pode ser o cara Mas pra me conquistar, você tem que rebolar  Pra me conquistar você tem que Dançar Pra me conquistar você tem que Balançar Pra me conquistar você tem que Suar Pra me conquistar você tem que Rebolar",Joelma
65,Primeiro Amor,/joelma-calypso/primeiro-amor.html,Coletânea Joelma 25 Anos,"O dia passou Atrás de um outro dia eu fui Sofrendo e aprendi A ser feliz, saber amar A Cor, a flor, o cheiro de jasmim Luar, no mar, uma fantasia Sinto o cheiro com sabor de mel Um perfume me levando para o céu Se é loucura ou talvez paixão meu amor primeiro Sinto o cheiro com sabor de mel Um perfume me levando para o céu Se é loucura ou talvez paixão meu amor primeiro  Meu primeiro amor é você Teu cheiro está me levando à loucura ah ahh Meu primeiro amor é você Teu cheiro está me levando à loucura ah ahh  Banda Calypso  O dia passou Atrás de um outro dia eu fui Sofrendo e aprendi A ser feliz, saber amar A Cor, a flor, o cheiro de jasmim Luar, no mar, uma fantasia Sinto o cheiro com sabor de mel Um perfume me levando para o céu Se é loucura ou talvez paixão meu amor primeiro Sinto o cheiro com sabor de mel Um perfume me levando para o céu Se é loucura ou talvez paixão meu amor primeiro  Meu primeiro amor é você Teu cheiro está me levando à loucura ah ahh Meu primeiro amor é você Teu cheiro está me levando à loucura ah ahh Meu primeiro amor é você Teu cheiro está me levando à loucura ah ahh",Joelma
66,Príncipe Encantado,/joelma-calypso/principe-encantado.html,Coletânea Joelma 25 Anos,Volta logo príncipe encantado Não deixa essa saudade me matar Longe de você eu fico louca Tentando desvendar os seus mistérios Um copo sobre a mesa de Quijá Bola de cristal e cartas de baralho  Só pra ver A luz dos teus olhos a me procurar Ou saber Que existe outra ai em meu lugar Ah ah  Só pra ver A minha foto 3x4 em sua mão Ou saber Que o melhor pra mim é mesmo te esquecer Eh eh  Mon amour Ah ah ah ai mon amour Como eu quero te tocar Ah ah ah ai mon amour Ver o brilho desse olhar Ah ah ah ai mon amour Eu preciso de você Ah ah ah ai mon amour,Joelma
67,Rosa Branca,/joelma-calypso/rosa-branca.html,Agradeço Esse Amor!,"O meu jardim amanheceu sem uma flor Por toda parte procurei, não encontrei E foi aí que perguntei ao beija-flor Você viu por onde anda o meu amor? E me respondeu que o outro amor levou  As borboletas já não querem mais voar As violetas não conseguem mais sorrir Mesmo que eu plante outra flor em seu lugar Seu perfume eu jamais vou esquecer Meu jardim ficou tão triste sem você, yê yê  Minha flor, não Não me deixa aqui morrer de solidão, não Não me diga que foi tudo ilusão, não Minha linda rosa branca Só você encanta o meu coração  Meu coração",Joelma
68,Se Vira Aí,/joelma-calypso/se-vira-ai.html,Coletânea Joelma 25 Anos,"Não tenho tempo pra chorar O final de uma paixão Não demora, eu sei, vai passar Essa dor do meu coração Eu não sou mulher de brincar Eu odeio a traição Dividir amor não vai dar O que fez não vai ter perdão  Saudade vai bater na porta do seu coração Se vira aí Na hora de dormir vai sentir frio e solidão Se vira aí O tempo vai mostrar que não passou de uma ilusão Se vira aí E vai ficar sem rumo, sem encontrar a direção Se vira aí  Vai chorar de amor O seu coração vai gritar Vai chorar de dor E a saudade não vai passar  Vai chorar de amor Vai pirar tentando me achar Vai querer amor Como o meu não vai encontrar",Joelma
