,Nome da Música,link,album,letra,artista
54,Embrasse-moi,/edith-piaf/embrasse-moi.html,1935-1942 / 1936-1945,C’était dans un quartier de la ville Lumière Où il fait toujours noir où il n’y a jamais d’air Et l’hiver comme l’été là c’est toujours l’hiver Elle était dans l’escalier Lui à côté d’elle elle à côté de lui C’était la nuit Et elle lui disait Ici il fait noir Il n’y a pas d’air L’hiver comme l’été c’est toujours l’hiver Le soleil du bon Dieu ne brille pas de notre côté Il a bien trop à faire dans les riches quartiers Serre moi dans tes bras Embrasse-moi Embrasse-moi longtemps Embrasse-moi Plus tard il sera trop tard Notre vie c’est maintenant Ici on crève de tout De chaud de froid On gèle on étouffe On n’a pas d’air Si tu cessais de m’embrasser Il me semble que je mourrais étouffée T’as quinze ans j’ai quinze ans A nous deux ça fait trente A trente ans on n’est plus des enfants On a bien le droit de travailler On a bien celui de s’embrasser Plus tard il sera trop tard Notre vie c’est maintenant Embrasse-moi,Edith Piaf
55,Emporte-moi,/edith-piaf/emporte-moi.html,Edith Piaf 30º Anniversaire,"A Paris, la nuit, Pigalle s’illumine Les clients des bars ont des mauvaises mines Sous les lampes crues Les sourires se fardent Dans un coin, éperdus Deux amants se regardent  Emporte-moi bien loin, bien loin d’ici Emporte-moi là-bas dans ton pays Arrache-moi de ce monde où je vis Emporte-moi bien loin, bien loin d’ici…  A Paris, la nuit, les coeurs vieillissent vite Sur le seuil des bars, des lèvres vous invitent Sous les lampes crues Des souvenirs grimacent Dans un coin, éperdus Nos deux amants s’enlacent  Emporte-moi bien loin, bien loin d’ici Emporte-moi là-bas dans ton pays Arrache-moi de ce monde où je vis Emporte-moi bien loin, bien loin d’ici…  Au petit matin le ciel devient tout rose Le quartier s’éteint, c’est l’heure où l’on arrose Au dernier bistrot Le patron fait la gueule Une femme au bar chantonne toute seule  La-la-la… Emporte-moi bien loin, bien loin d’ici…",Edith Piaf
56,Enfin Le Printemps (vises Mon Jules),/edith-piaf/enfin-le-printemps-vises-mon-jules.html,,"Vises mon Jules Cette crapule Qui nous tombe sur les bras Depuis le temps Qu’on l’attend Comme une bombe, le voilà Le voilà le printemps Tout fleuri de lilas Qui rapplique en dansant En dansant la java Le voilà ce voyou Au son de l’accordéon Qui court le guilledou En poussant la chanson Entend comme ça chahute Dans tous les palpitants L’hiver se tire des flûtes Enfin le printemps…  Ne fais pas la tête Tu serais bien bête De te faire du mouron Quand sur toute la terre Flotte un petit air De révolution J’ai sorti pour toi Ma robe de soie Mes colifichets Pour dormir sur l’herbe En écoutant tinter les muguets…  Vises mon Jules Cette crapule Qui nous tombe sur les bras Depuis le temps Qu’on l’attend Comme une bombe, le voilà Le revoilà le printemps Tout fleuri de lilas Qui rapplique en dansant En dansant la java Y a la foule dans les rues Qui suit les orphéons Des épaules toutes nues Et du monde au balcon C’est la fête aux poètes Et je t’aime éperdument Et ça tourne dans ma tête Enfin le printemps…  J’ai le vertige dans tes yeux Je voltige dans du bleu Je vois double et c’est mieux Vise mon coeur tout là-haut… Qui fait du cerf-volant Rattrape-le si tu peux Mon amour, mon amour Qui fout le camp… Enfin le printemps!!!",Edith Piaf
57,Entre Saint-ouen Et Clignancourt,/edith-piaf/entre-saint-ouen-et-clignancourt.html,1935-1942 / 1936-1945,"J’ai vendu des fleurs aux terrasses Quand j’avais dix-sept ans Mais la roue tourne, le temps passe J’ai du fric à présent Eh bien! Malgré mon compte en banque Ma bagnole, mes bijoux Certains jours quelque chose me manque J’ai le cafard tout à coup.  Entre Saint-Ouen et Clignancourt De temps en temps faut que je fasse un tour Sur la zone Je retrouve alors tout mon passé Le ciel si doux, les durs pavés L’herbe jaune Et pataugeant dans les ruisseaux Des bandes de gosses moitié poulbots Moitié faunes L’odeur de frites et de lilas En frissonnant je retrouve tout ça Sur la zone.  A mon avis les gens du monde Ne savent pas faire l’amour Au moment critique ils abondent En bobards, en discours Alors celles qui comme moi connaissent Ce que c’est qu’un mâle, un vrai, Celles-là se disent: un mec, en vitesse Et je me rattraperai  Entre Saint-Ouen et Clignancourt De temps en temps faut que je fasse un tour Sur la zone On s’envoie chez le gros Léon, Tandis que chante l’accordéon, Un vieux Beaune C’est le printemps et c’est le soir Calmes et forts, devant le comptoir Des gars trônent Et dans le tas on n’a qu’à choisir Pour apaiser tous les désirs Sur la zone.  Quelquefois même le coeur s’en mêle Et pour entendre mieux La voix qui dit: “Môme ce que t’es belle” On ferme les deux yeux Mais on ne vit d’amour et d’eau claire Que dans certains romans Alors bien vite on se fait la paire Sans rêver plus longtemps  Entre Saint-Ouen et Clignancourt Je suis revenue hier faire un tour Sur la zone Quel changement alors j’ai trouvé On démolit de tous côtés Quel cyclone… Plus de bosquets, plus de baraques en bois Plus de ces chansons qu’étaient pour moi Une aumône Et devant mes souvenirs détruits Toute seule j’ai pleuré dans la nuit Sur la zone.",Edith Piaf
58,Et Ça Gueule Ça Madame,/edith-piaf/et-ca-gueule-ca-madame.html,,"C'est haut comme ça... Non ... J'exagère... Mettons, comme ça... Enfin ... à peu près ça ! Ça paie pas d'mine, Mais nom d'un chien ! Ça tient d'la place Ce bout de rien...  {Refrain:} Et ça gueule, ça, madame On n'entend qu'elle, dans la maison Y a pas, faut qu'elle se cherche des raisons De ça, elle en fait tout un drame ! Et ça gueule, ça, madame Elle me dit de toute sa hauteur : ""Faudrait pas croire que tu m'fais peur !"" Elle est crispée, elle tape du pied ! Elle sort ses griffes, elle ouvre ses yeux Ça bouge, ça crie, c'est tout furieux J'ai envie de la prendre dans mes bras Et de la serrer tout contre moi ... Mais ... ça gueule, ça, madame ! Moi, ça me fait rire, mais en dedans, D'abord, je suis un gentleman, Et c'est plus prudent !  Pour la calmer, je cherche un truc Je me dis, voyons ... Je vais lui donner raison ! Et je lui dis : ""Eh ben! C'est moi qui ai tort !"" ""Ah ! tu l'avoues! "" qu'elle dit. Alors ... tut-tut-tut...  {Refrain:}",Edith Piaf
59,Et Moi,/edith-piaf/et-moi.html,30 Anniversaire: l' Intégrale 1946-1963,"Je ne savais pas prier Je n'avais pas la manière Si quelquefois je l'ai fait C'était lorsque j'avais faim  Maintenant chaque matin Je fais la même prière Donnez-moi aujourd'hui Son amour quotidien  Les arbres ne peuvent pas vivre sans la pluie Les fleurs ne peuvent pas éclore dans la nuit Sans eau les poissons d'or ne respiraient plus Et moi… sans toi je suis perdue…  Sans brise le voilier ne pourrait jamais avancer Sans la musique personne ne pourrait plus dancer Sans le soleil les oiseaux ne chanteraient plus Et moi… sans toi je suis perdue…  Je n'ai ni foi ni loi Quand tu es loin de moi Tout est sombre et sans joie Sans toi…  Sans toi, tout semble amer La terre est un enfer Tu m'es plus nécessaire que l'air…  Les blés pour se dorer ont besoin de lumière Dieu pour être adoré a besoin de mystère Le coeur des hommes sans amour ne battrait plus Et moi… sans toi je suis perdue…  Le coeur des hommes sans amour ne battrait plus Et moi… sans toi je suis perdue… ",Edith Piaf
60,Et Pourtant,/edith-piaf/et-pourtant.html,30 Anniversaire: l' Intégrale 1946-1963,Je t’aime… Tu m’aimes… Bonheur… Nos coeurs… Et pourtant… Il y aura toujours un pauvre chien perdu Quelque part qui m’empêchera d’être heureuse Il y aura toujours dans un journal du soir Une gosse de vingt ans qui meurt de désespoir  Voyages… Mirages… Heureux… Nous deux… Et pourtant… Il y aura toujours seul devant l’océan Une femme en noir qui pleure et qui attend Il y aura toujours un petit garçon pas riche Qui rêvera des îles devant une belle affiche  Caresse… Ivresse… Tes bras… Prends-moi… Et pourtant… Il y aura toujours une lettre anonyme Qui viendra salir le bonheur des amants Il y aura toujours dans la chambre à côté Un silence de mort après les cris d’amour  Je t’aime… Tu m’aimes… Bonheur… Nos coeurs… Et pourtant… Il y aura toujours un pauvre chien perdu Quelque part qui m’empêchera d’être heureuse…,Edith Piaf
61,Exodus,/edith-piaf/exodus.html,Une Vie em Chansons,"Ils sont partis dans un soleil d'hiver Ils sont partis courir la mer Pour éffacer la peur Pour écraser la peur Que la vie a clouée au fond du cœur  Ils sont partis en croyant aux moissons Du vieux pays de leurs chansons Le cœur chantant d'éspoir Le cœur hurlant d'éspoir Ils ont repris le chemin de leur mémoire  Ils ont pleuré les larmes de la mer Ils ont versé tant de prières : ""Délivrez-nous, nos frères ! Délivrez-nous, nos frères !"" Que leurs frères les ont tirés vers la lumière  Ils sont là-bas dans un pays nouveau Qui flotte au mât de leur bateau Le cœur brisé d'amour Le cœur perdu d'amour Ils ont retrouvé la terre de l'amour. ",Edith Piaf
62,Fais Comme Si,/edith-piaf/fais-comme-si.html,Edith Piaf 30º Anniversaire,"Fais comme si, mon amour Fais comme si on s’aimait Rien qu’un jour, rien qu’un jour L’amour c’était vrai… Fais comme si, mon amour Fais comme si on pouvait Mon amour, mon amour S’aimer à tout jamais… Fais comme si…  En fermant mes bras, mes bras sur moi Je m’évade un peu Et, croyant que je suis dans tes bras, Je rêve à tes yeux…  Fais comme si, mon amour Fais comme si on s’aimait Et qu’un jour, rien qu’un jour L’amour c’était vrai… Fais comme si, mon amour Fais comme si on pouvait Mon amour, mon amour S’aimer à tout jamais… Fais comme si…",Edith Piaf
63,Fais-moi Valser,/edith-piaf/fais-moi-valser.html,1935-1942 / 1936-1945,"Le jazz reprend pour nous sa valse d’amour Pourtant du beau roman c’est le dernier jour J’ai mal, mais devant toi, je n’ose pas pleurer Puisque tout est fini, avant de nous quitter:  REFRAIN: Fais-moi valser une dernière fois Serre-moi tout près de toi. Dis-moi tout bas de jolis mots d’amour, Les mêmes qu’au premier jour. Berce-moi doucement comme un oiseau blessé Dans tes bras, un instant, je veux encore rêver. Comme un reflet de mon bonheur passé, Mon amour, fais-moi valser.  Sur terre tu sais bien, je n’avais que toi! Tu veux déjà partir… je ne comprends pourquoi… Chéri elle attendra… je l’ai fait si souvent… Va-t’en vers ton bonheur, si tu veux… mais avant:  REFRAIN  Malgré que mon tourment pour toi, compte peu… Je n’ai qu’un seul désir… que tu sois heureux! Je vivrai désormais, avec ton souvenir… Adieu mon bel ami… mais avant de partir:  REFRAIN",Edith Piaf
64,Fallait-il,/edith-piaf/fallait-il.html,Les Amants de Teruel 1962,"Pour partir de chez moi Pour partir de chez toi Pour laisser tout tomber Sans regarder derrière soi Fallait-il, fallait-il, Fallait-il que l’on s’aime… Fallait-il en avoir De l’amour, toi et moi…  Pour chaque fois se quitter Sur un mot maladroit Pour chaque fois le regretter Et chaque fois recommencer Fallait-il, fallait-il Fallait-il que l’on s’aime… Fallait-il en avoir De l’amour, toi et moi…  Pour s’aimer aussi mal Aussi mal qu’on s’aimait Pour se faire autant de mal Autant de mal qu’on s’est fait Fallait-il, fallait-il Fallait-il que l’on s’aime… Fallait-il en avoir De l’amour, toi et moi… Pour n’avoir jamais pu Être heureuse… Être heureuse après toi…",Edith Piaf
65,Faut Pas Qu'il Se Figure,/edith-piaf/faut-pas-quil-se-figure.html,30 Anniversaire: l' Intégrale 1946-1963,"Faut pas qu’il se figure Que je vais me jeter dans ses bras Sitôt qu’il va venir vers moi Et lui crier: “Je suis à toi” Faut pas qu’il se figure Que je vais rester médusée Sitôt qu’il va me regarder Pour essayer de m’impressionner Faut pas qu’il se figure Que moi je n’attendais que lui Pour lui avouer toute épanouie: “Tu est mon ciel, tu es ma vie...” Faut pas qu’il se figure Qu’il fera toujours ce qu’il voudra Qu’il a gagné quand il est là Et que je suis perdue s’il n’est pas là Mais qu’est-ce qu’il fait, il est en retard! Voilà l’ascenseur… premier… deuxième… troisième… quatrième… Et s’il venait pas!... Non! Ça je crois pas! Mais qu’est-ce qu’il fait? Trois heures et quart!... Ah! L’ascenseur… premier… deuxième… troisième… Ça y est… On va sonner… On a sonné... il a sonné... tu as sonné... Enfin! Je savait bien…  Faut pas qu’il s’aperçoive Que soudain depuis qu’il est là Je sens que je lutte contre moi Pour pas me jeter entre ses bras Faut pas qu’il s’aperçoive Que je fais semblant de plaisanter Et que je n’ose pas le regarder Parce que mon coeur va éclater Faut pas qu’il s’aperçoive Que je suis heureuse à en mourir Et que je sais plus devant son sourire Si je dois pleurer ou si je dois rire Faut pas qu’il s’aperçoive Que je ferai toujours ce qu’il voudra Que je suis perdue s’il n’est pas là Faut pas… faut pas… faut pas… Oh! Mon amour! Si tu savais…",Edith Piaf
66,Heaven Have Mercy,/edith-piaf/heaven-have-mercy.html,,"No more smiles, no more tears No more prayers, no more fears Nothing left, why go on When your lover is gone Shout with one Ring the bells Throughout the towns And the farms Will the shouts and the bells Bring him back to my arms Must each man go to war Evermore, evermore While some lone woman stands Empty heart, empty hands When the time came to part And he kissed me goodbye From the depths of my heart Came a great lonely cry:  Heaven have mercy! Heaven have mercy!  Miners came They carved his name Upon a cross… I remember the dance Where we first fell in love How we whirled ‘round and ‘round While the stars danced above We would walk by the shore Watch the ships sail away Lovers need nothing more Just a new dream each day So we dreamed of a home With a garden so fine And a son with his eyes And a nose just like mine Now it’s done, why be brave? Why should I live like this? Shall I wait by the grave For my lost lover’s kiss?  Stop the bell! Stop the bell!! I’ve no tears left to cry Must I stay here in hell? Lord above, let me die…  Heaven have mercy! Heaven have mercy! Heaven have mercy!",Edith Piaf
67,Heureuse,/edith-piaf/heureuse.html,L'Immortelle,"Heureuse comme tout Heureuse malgré tout Heureuse, heureuse, heureuse... Il le faut! Je le veux! Mon amour, pour nous deux...  Heureuse d'avoir Enfin une part De ciel, d'amour, de joie. Dans tes yeux Dans tes bras Heureuse comme tout Heureuse n'importe où Par toi!  Le meilleur et le pire nous le partageons C'est ce qu'on appelle s'aimer pour de bon Mais pour moi, désormais le pire Serait de perdre le meilleur D'être là près de toi Et d'en pleurer de joie.  Heureuse comme tout Heureuse malgré tout Heureuse, heureuse, heureuse... Il le faut! Je le veux! Mon amour, pour nous deux...  Heureuse demain De tout et de rien Pourvu que tu sois là Tu verras, tu verras... Heureuse comme tout Heureuse jusqu'au bout Pour toi...",Edith Piaf
68,I Shouldn't Care,/edith-piaf/i-shouldnt-care.html,30 Anniversaire: l' Intégrale 1946-1963,"I shouldn’t care What if he tells me that we’re through I shouldn’t care I’ll get along, I always do Why should I care Why beat my head against the wall I shouldn’t care at all…  This was supposed to be clever Carefree and carelessly wild Now when he tells me it’s over I fall in love like a child  I didn’t care Until the flame began to cool I didn’t care But now I’m falling like a fool It isn’t fair And I keep saying as I fall I shouldn’t care at all  I have to work for a living I’m no Marie-Antoinette People who work for a living Can’t run away to forget  So here I am Not even dreams left on my shelf How near I am To going mad here by myself Why did I dare Right from the start, I swear I knew I shouldn’t care… but I do…",Edith Piaf
69,If You Love Me (Really Love Me),/edith-piaf/if-you-love-me-really-love-me.html,,"If the sun should tumble from the sky If the sea should suddenly run dry If you love me, really love me Let it happen, I won't care If it seems that everything is lost I should smile and never count the cost If you love me, really love me Let it happen, darling, I won't care  Shall I catch a shooting star? Shall I bring it where you are? If you want me to, I will You can set me any task I'll do anything you ask If you'll only love me still  When at last our life on earth is through I shall share eternity with you If you love me, really love me Then whatever happens, I won't care  Then whatever happens, I won't care",Edith Piaf
70,Il A Chanté,/edith-piaf/il-a-chante.html,,"Il est venu pour la moisson C’était un fort et beau garçon Aux yeux câlins, aux lèvres dures Tout en moissonnant il chantait Et dans sa voix l’on entendait Toutes les voix de la nature Il a chanté le clair printemps Les oiseaux, les prés éclatants Les taillis verts, les fleurs nouvelles Le soir pour les gens rassemblés Il a dit la chanson des blés Dans la fausse courbe des Javelles  Il a chanté Les moissonneurs l’ont écouté Et la maîtresse aussi l’écoute Il a chanté Puis il a dit: “A ma santé!” “Et demain je reprends la route” Quand tout dormait vers la minuit Comme il allait partir sans bruit La femme du maître est venue Toute pâle et le coeur battant Et belle de désir pourtant Et sous sa mante presque nue Elle a dit: “C’est toi que j’attends Depuis des jours, depuis des ans Qu’importe une existence brève Reste auprès de moi jusqu’au jour… Chante-moi la chanson d’amour Et que je vive enfin mon rêve!”  Il a chanté Les yeux clos elle a écouté Sa douce voix qui la prend toute Il a chanté L’amour, la mort, la volupté Et tous deux ils ont pris la route  Ils sont partis le lendemain Elle a connu l’âpre chemin La faim, le travail, la tristesse Car son amant vite lassé Sans un regret pour le passé A caressé d’autres maîtresses N’en pouvant plus d’avoir souffert Après des nuits, des jours d’enfer Elle a dit, la pauvre amoureuse: “Bien-aimé, n’aie point de remords Chante-moi la chanson des morts… Et laisse-moi, je suis heureuse… “  Il a chanté Les yeux clos elle a écouté Le grand frisson qui la brûlait toute Il a chanté Dans un soupir elle a passé Et puis il a repris la route…",Edith Piaf
71,Il Fait Bon T'aimer,/edith-piaf/il-fait-bon-taimer.html,30 Anniversaire: l' Intégrale 1946-1963,"Un jour que j’avais du chagrin, Tu l’as fait voler en éclats. Prenant mes larmes dans tes mains, T’as dit: “T’es trop belle pour ces bijoux-là!” Pour toi, j’ai appris à sourire Et, dès ce jour là, j’ai compris Qu’on puisse avoir peur de mourir Quand on connaît déjà le paradis…  Il fait si bon t’aimer. T’as l’air d’être fait pour ça, Pour être blotti, les yeux fermés, La tête au creux de mes bras. Ta lèvre appelle si fort mes baisers. Je n’ai pas besoin de me forcer. Je n’ai qu’à me laisser bercer Et tout devient léger. Il fait si bon t’aimer.  Auprès de toi je n’ai plus peur. Je me sens trop bien, à l’abri. T’as fermé la porte au malheur. Il n’entrera plus, t’es plus fort que lui Et quand, par les rues, je m’en vais, Je porte ma voix dans les yeux, Comme si tes baisers me suivaient Et que les gens se retournaient sur eux.  Il fait si bon t’aimer. T’as l’air d’être fait pour ça, Pour être blotti, les yeux fermés, La tête au creux de mes bras. Ta lèvre appelle si fort mes baisers. Je n’ai pas besoin de me forcer. Je n’ai qu’à me laisser bercer Et tout devient léger. Il fait si bon t’aimer.",Edith Piaf
72,Il Fait Des,/edith-piaf/il-fait-des-2.html,,"Habits sans style Visage hostile Toujours ailleurs Les yeux rêveurs, La voix austère Ne parlant guère, Les gens disaient Il n'est pas gai...  Oui, mais... mais... mais...mais... Dès qu'il entend la musique On dirait un hystérique Il fait des... la la la la La la la la, la la la la La la la la, la la la la Et puis des... oh ! La la la la la la la la La la la la souvent des ... oh ! Willy, Willy, Willy, Willy, Willy, Willy, Willy, Willy, Willy, Willy, Willy, Willy, Wi... Rarement des... Plaisir d'amour ne dure qu'un moment Non, lui, c' qu'il lui faut, c'est des... Hé dy, hé dy, hé dy, hé dé dy, oh  Intellectuel, Industriel, Il est tout ça Mais ne l' dit pas, Les mots d'amour Et les toujours Ça, ça l'endort Autre chose encore !  Dès qu'on lui joue du classique Il devient mélancolique Il fait des... oh ! Et puis des... beh ! Souvent des... oui... oui... oui... Rarement des... ah ! ah ! ah ! Non, lui, c' qu'il lui faut, c'est des... Hé dy, hé dy, hé dy, hé dé dy, oh",Edith Piaf
73,Il M'a Vue Nue,/edith-piaf/il-ma-vue-nue.html,,"Un soir, je faisais une pleine eau. Pour tout maillot, j'avais la peau, Nul ne pouvait me voir Que le ciel noir. La lune soudain vint s'exhiber, J'allais lui dire : ""Ta bouche, Phoebé !"" Quand j'entendis près d'moi Un cri d'émoi. Y avait un homme sur un rocher, Pas assez haut. L'homme a fait ""Ah !"" et moi, Dans l'eau, Moi, j'ai fait ""Oh !""  {Refrain} Il m'a vue nue, Toute nue, Sans cache-truc ni soutien-machins, J'en ai rougi jusqu'aux vaccins. Il m'a vue nue, Toute nue, Je me suis, par respect humain, Voilé la face de mes deux mains. Mais je crois bien Que par ce geste irréfléchi J'ai négligé d'voiler quelques petits chichis. Il m'a vue nue, Toute nue, Plus que nue.  Pendant qu'il descendait d'ce rocher, Moi, je me suis mise à nager. J'atterris rapid'ment, J'prends mes vêt'ments. Mais, comme un gibier à poil, voilà Qu'il me poursuivit, oh ! là ! là ! J'cours pour le dépister Sans m'arrêter, Et je pensais : Il va me rejoindre bientôt, Pourvu qu'il ne perce pas mon incognito.  {Refrain} Il m'a vue nue, Toute nue, Il était parti comme un dard, Mais je n'ai pas eu de retard Il m'a vue nue, Toute nue. Je suis une jeune fille, c'est net, Un peu dans l'genre de Miss Helyett. Car je me dis, depuis cette fatale nuit, Je n'peux pas épouser un autre homme que lui Il m'a vue nue, Tell'ment nue, Super-nue.",Edith Piaf
74,Il N'est Pas Distingué,/edith-piaf/il-nest-pas-distingue.html,L' Integrale 1936-1945,"Zidor qu’on s’arrache à la ronde C’est un titi sans instruction Mais qui fait fureur dans le grand monde C’est un as de l’accordéon Entre deux javas populaires Les marquises, les baronnes, s’inquiètent tour à tour De ses idées particulières Ses pensées sur la femme et ses vues sur l’amour Zidor n’emploie pas les mots sophistiqués Mais leur dit: “Je vais vous expliquer: L’amour c’est rudement compliqué Y’a rien comme les gonzesses Pour vous le faire rechiquer Un coup de chance on a fabriqué Un rancart et l’on a le palpitant culbuté Moi j’ai les pieds plats pour douiller Et quand une poule se gourre Que je vas les envoyer… J’y refile en poire “va te laver” Je renkiff mon benard et je resbigne en loussedé” Il n’est pas distingué... Quelqu’un lui de mande: “Pardon si j’ose Solliciter un autre avis, Vous amusâtes-vous la même chose Avec Topaze qu’avec Fanny? Vous réjouissez-vous davantage Avec Paganini qu’avec Nina Rosa?” “Ah bah!” fait Zidor “C’est dommage Mais je vous jure que je connais pas toutes ces gonzesses-là” Quand il s’aperçut qu’il avait détonné Il reprit sans plus s’extasier: “Le théâtre c’est bon pour les nichés Le musical c’est pas mal, mais je préfère le ciné J’aime mieux voir la bouille à Bouboule Qu’une vieille poule qui s’écroule Et qu’y faut faire étayer Je regrette pas mes trois larantquès Quand je vois Liliane Harvey et Garat s’embrasser Et le soir je m’endors dans mon pucier En rêvant que Marlène m’a pris comme régulier” Il n’est pas distingué!  Sur le gâchis diplomatique On daigne l’interviewer aussi Mais Zidor devient pathétique Quand Hitler est sur le tapis. Quelqu’un fait: “C’est le type spécifique De l’historien désaxé au faciès hilarant Mégalomane pathologique, indiscutablement Un rétro déficient...” Au premier abord ça paraît compliqué Mais Zidor vient tout expliquer: “D’abord y’a qu’à pas se dégonfler Moi, Hitler, je l’ai dans le blerre Et je peux pas le renifler Les nazis ont l’air d’oublier Que c’est nous dans la bagarre Qu’on les a dérouillés… Moi si je le poissais à jacter J’y ferais: Marre de bobards Y faut les envoyer Si t’es nazi, va te faire piquoûzer Et pis j’y balancerais ma godasse dans le fouignedé” Il n’est pas distingué.",Edith Piaf
75,Il Pleut,/edith-piaf/il-pleut.html,Une Vie em Chansons,"Il pleut Les pépins tristes compagnons Comme d’immenses champignons Sortent un par un des maisons Il pleut Et toute la ville est mouillée Les maisons se sont enrhumées Les gouttières ont la goutte au nez Il pleut Comme dirigés par un appel Les oiseaux désertent le ciel Nuages et loups Les fenêtres, une larme à l’oeil Semblent toutes porter le deuil Des beaux jours Il pleut Et l’on entend des clapotis La ville n’a plus d’harmonie Solitaires, les rues s’ennuient Il pleut…  J’écoute Quand s’égoutte La pluie qui me dégoûte Sur les chemins des routes Et partout alentour Les gouttes Qui s’en foutent Ne savent pas sans doute Que mon coeur en déroute A perdu son amour…  Il pleut Les pépins, tristes compagnons Comme d’immenses champignons Sortent un par un des maisons Il pleut Et toute la ville est mouillée Les maisons se sont enrhumées Les gouttières ont la goutte au nez Il pleut La nature est chargée d’ennuis Là-haut tout est vêtu de gris Le ciel est boudeur Le nez aplati au carreau J’attends, laissant couler le flot de mes pleurs Il pleur  Dans mon coeur aux rêves perdus Sur mon amour comme dans la rue Et sur mes peines sans issue Il pleut…",Edith Piaf
76,Il Y Avait,/edith-piaf/il-y-avait.html,Une Vie em Chansons,Il y avait un garçon qui vivait simplement Travaillant dans le faubourg Il y avait une fille qui rêvait simplement En attendant l’amour Il y avait le printemps Le printemps des romans Qui passait en chantant Et cherchait deux coeurs troublants Pour prêter ses serments Et en faire des amants  Il y a eu un moment merveilleux Lorsque leurs regards se sont unis Il y a eu ces instants délicieux Où sans rien dire ils se son compris Il y a eu le destin Qui a poussé le gamin A lui prendre la main Il y a eu la chaleur La chaleur du bonheur Qui leur montait au coeur  Il y avait cette chambre meublée Aux fenêtres donnants sur la cour Il y avait ce couple qui s’aimait Et leurs phrases parlaient de toujours Il y avait le gamin Qui promenait sa main Dans les cheveux de lin De la fille aux yeux rêveurs Tandis que dans leur coeur S’installait le bonheur  Il y a eu ces deux corps éperdus De bonheur de joies sans pareils Il y a eu tous les rêves perdus Qui remplaçaient leurs nuits sans sommeil Il y a eu le moment Où soudain le printemps A repris ses serments Il y a eu le bonheur Qui s’est enfui en pleurs D’avoir brisé deux coeurs  Il y avait un garçon qui vivait simplement Travaillant dans le faubourg Il y avait une fille qui pleurait en songeant A son premier amour Il y avait le destin Qui marchait son chemin Sans s’occuper de rien Tant qu’il y aura des amants Il y aura des serments qui ne dureront qu’un printemps…,Edith Piaf
77,Inconnu Excepté de Dieu,/edith-piaf/inconnu-excepte-de-dieu.html,30 Anniversaire: l' Intégrale 1946-1963,"L’inscription d’une croix ancienne Près d’un champs de blé merveilleux M’arrêta...je lis à grand peine:  “Inconnu excepté de Dieu”  Quel destin à vrai dire, immense Repose sous ce granit bleu Parmi le blés qui se balancent  “Inconnu excepté de Dieu”  Est-ce un enfant, ou est-ce un homme Pour qui la mort fit, c’est tant mieux De mettre un carré de royaume  “Inconnu excepté de Dieu”  A-t-il souffert, fut-il coupable A-t-il fait pleurer de beaux yeux Fut-il tragédie ou bien fable  “Inconnu excepté de Dieu”  A-t-il la pluie comme village Et le vent d’hiver pour chef-lieu Le soleil pour grand équipage  “Inconnu excepté de Dieu”  J’ai pris par la voie charretière Un chemin de grands amoureux J’étais inondé de lumière  “Inconnu excepté de Dieu...”",Edith Piaf
78,J'ai Dansé Avec L'amour,/edith-piaf/jai-danse-avec-lamour.html,Tu es Partout - 1935-1947,"J’ai dansé avec l’amour J’ai fait des tours et des tours Ce fut un soir merveilleux Je ne voyais que ses yeux si bleus Ses cheveux couleur de blond Lui et moi que c’était bon L’amour avait dans ses yeux Tant d’amour, tant d’amour Tant d’amour, d’amour.  Lui et moi contre lui Au-dessus la nuit Tournent dans le bruit Moi n’osant pas parler Le corps bousculé J’étais admirée Lui, la musique et lui Partout l’amour, partout la fièvre Et nos corps frissonnants Moi, la musique et moi Partout ses yeux, partout ses lèvres Et puis mon coeur hurlant  J’ai dansé avec l’amour J’ai fait des tours et des tours Ce fut un soir merveilleux Je ne voyais que ses yeux si bleus Ses cheveux couleur de blond Lui et moi que c’était bon L’amour avait dans ses yeux Tant d’amour, tant d’amour Tant d’amour, d’amour.",Edith Piaf
79,J'ai Qu'à Le Regarder,/edith-piaf/jai-qua-le-regarder.html,,"Il a plutôt la gueule gentille Y se laisse aimer tout comme les filles Puis y vous regarde en rigolant Alors bien sûr c’est désarmant Y vous donne rendez-vous un jour S’il y venait ça serait trop facile On attend comme un imbécile Il est vraiment fait pour l’amour.  REFRAIN: J’ai qu’à le regarder J’ai envie de chanter De courir dans les champs Avec le printemps De chanter pour moi De crier ma joie Dès que je l’aperçois Y me regarde comme ça Puis y me dit tout bas “Viens on va s’aimer” J’ose plus respirer Ce que c’est bon de l’aimer Tra la la la....  Ça sera ma dernière aventure, Oh! mon Dieu, pourvu qu’elle dure, Si je devais plus le revoir un jour, Je serais dégoûtée de l’amour. Il a tant de femmes autour de lui, Qui rôdent autour des ses épaules… Alors je suis là, je m’accroche à lui, Y’a vraiment que lui qui trouve ça drôle.  REFRAIN",Edith Piaf
